model,barcode,power,temperature,boundaryPowerMax,boundaryPowerMin,compressorModel,doza,label
424,424100242149603500424,"74.5,75,77,79,80,78,79",16.6,73.27,88.9,JiaXipera МM1110Y,28,1
424,424100242149603410424,"69.5,74.5,76,79.5,81.5,82.5,85,83.5",17.5,74.6,90.35,JiaXipera МM1110Y,28,1
424,424100242149604170424,"73,77.5,79,80.5,81.5,83.5,83",18.4,75.92,91.8,JiaXipera МM1110Y,28,1
424,424100242149603400424,"70.5,74.5,76.5,79.5,80,81,82,80",16.8,73.57,89.22,JiaXipera МM1110Y,28,1
424,424100242149603390424,"69.5,75.5,78.5,80,82,82.5",16.8,73.57,89.22,JiaXipera МM1110Y,28,1
424,424100242149603350424,"71.5,72.5,73,74.5,76,76.5,77,77.5,78.5",17.0,73.86,89.54,JiaXipera МM1110Y,28,1
424,424100242149603310424,"73,75,74.5,77,78,80,79",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149603300424,"74,77,76.5,77.5,79,80,82.5,81",17.2,74.16,89.87,JiaXipera МM1110Y,28,1
424,424100242149603210424,"73,75.5,79,81,80,81.5,82,82.5,81.5",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149603180424,"71.5,75.5,81,81.5,83.5,86,85.5",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149603160424,"71.5,73,76.5,78,79.5,81.5,82,81.5",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149603150424,"72.5,76.5,77.5,79.5,80,81,82,82.5",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149603120424,"73,75,78.5,79.5,80,81.5,83,81.5",17.2,74.16,89.87,JiaXipera МM1110Y,28,1
424,424100242149603110424,"74,75,79,81,81.5,84,83.5,84",17.2,74.16,89.87,JiaXipera МM1110Y,28,1
424,424100242149603080424,"68,73.5,79,79.5,80,82,83.5,81.5",17.4,74.45,90.19,JiaXipera МM1110Y,28,1
424,424100242149603070424,"72.5,73,79,81.5,83,84,82.5",17.4,74.45,90.19,JiaXipera МM1110Y,28,1
424,424100242149603850424,"71,76,77.5,80,82.5,84.5,85",18.4,75.92,91.8,JiaXipera МM1110Y,28,1
424,424100242149603040424,"72,76,78,79.5,80,81,82.5,82",17.8,75.04,90.83,JiaXipera МM1110Y,28,1
424,424100242149603000424,"75.5,77,79,81,82,83,83.5,84",17.6,74.75,90.51,JiaXipera МM1110Y,28,1
424,424100242149602980424,"72.5,77.5,79.5,78,81.5,82.5,84.5,85",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149602960424,"75,78,79.5,80.5,81.5,82.5,84,83",17.8,75.04,90.83,JiaXipera МM1110Y,28,1
424,424100242149602940424,"75.5,76.5,78.5,80,81,81.5,83,84,83.5",17.8,75.04,90.83,JiaXipera МM1110Y,28,1
424,424100242149602930424,"70,75,79.5,81.5,80.5,82,83.5,82.5",17.9,75.19,91.0,JiaXipera МM1110Y,28,1
424,424100242149602920424,"71.5,76,77.5,80,79.5,81,82,83",18.1,75.48,91.32,JiaXipera МM1110Y,28,1
424,424100242149602910424,"72,75,76,79,79.5,81,81.5,83.5",18.0,75.33,91.16,JiaXipera МM1110Y,28,1
424,424100242149602900424,"73,74,78.5,80,82,83,84,83",18.0,75.33,91.16,JiaXipera МM1110Y,28,1
424,424100242149602880424,"72,76,80.5,82,83.5,85.5,84",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149604290424,"76.5,76,78.5,80,81,83,84.5,82.5",18.0,75.33,91.16,JiaXipera МM1110Y,28,1
424,424100242149602850424,"75,78.5,80.5,81,81.5,82.5,83.5,84",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149602830424,"75,78,79.5,81,83,84,85.5,86.5,87,85.5,86.5",18.8,76.51,92.45,JiaXipera МM1110Y,28,1
424,424100242149604180424,"76,80,80.5,82,83,84.5,85,84",18.5,76.07,91.96,JiaXipera МM1110Y,28,1
424,424100242149603530424,"74.5,77.5,80.5,82,83.5,84,84.5,83.5",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149602810424,"76,77,78,78.5,81,81.5,84,83",18.5,76.07,91.96,JiaXipera МM1110Y,28,1
424,424100242149602800424,"77.5,79,79.5,81,80.5,82.5,84.5,83.5",18.5,76.07,91.96,JiaXipera МM1110Y,28,1
424,424100242149602790424,"76,77.5,79,80.5,82.5,83,84.5,85",18.5,76.07,91.96,JiaXipera МM1110Y,28,1
424,424100242149602780424,"77,81,82.5,83,83.5,86,87,86.5",18.6,76.22,92.12,JiaXipera МM1110Y,28,1
424,424100242149602750424,"73.5,79.5,81,84,84.5",18.8,76.51,92.45,JiaXipera МM1110Y,28,1
424,424100242149602680424,"75.5,78,80.5,83,84,86.5,86",19.5,77.54,93.58,JiaXipera МM1110Y,28,1
424,424100242149602660424,"74,77.5,81.5,83,83.5,86.5,88.5,84",19.6,77.69,93.74,JiaXipera МM1110Y,28,1
424,424100242149602630424,"75,81.5,84,86.5,87,89,88",19.6,77.69,93.74,JiaXipera МM1110Y,28,1
424,424100242149603820424,"69,72,76,79,81,82.5,84.5,84",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149602620424,"75,79.5,83.5,86,87,88.5,89,87.5",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602610424,"74.5,81,83,85,86.5,87.5,89.5,89",19.7,77.84,93.9,JiaXipera МM1110Y,28,1
424,424100242149602600424,"76,81.5,85,86.5,89,89.5,89",19.6,77.69,93.74,JiaXipera МM1110Y,28,1
424,424100242149602590424,"76,83.5,85,88.5,90.5,92.5,93.5",19.6,77.69,93.74,JiaXipera МM1110Y,28,1
424,424100242149602580424,"77,80,82,84.5,86,88,88.5,89",19.7,77.84,93.9,JiaXipera МM1110Y,28,1
424,424100242149602570424,"72,75,74,73,79,80.5,82.5,84.5,85.5,84.5",19.7,77.84,93.9,JiaXipera МM1110Y,28,1
424,424100242149602560424,"76,77.5,81,83,83.5,84.5,86.5,87,88,88.5",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602530424,"75,77.5,81,81.5,84,85,84.5",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602510424,"74.5,81,87,89,91.5,91,92,91",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602490424,"78.5,80.5,81,82.5,84.5,86,87.5",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602480424,"74.5,77.5,81.5,82,85,87,85.5",20.0,78.28,94.38,JiaXipera МM1110Y,28,1
424,424100242149602470424,"76.5,81,86,87,87.5,88.5,89.5",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149602460424,"71,75.5,82.5,84.5,86,87.5,89,88",20.0,78.28,94.38,JiaXipera МM1110Y,28,1
424,424100242149602440424,"75.5,78.5,81,83.5,85,84,86,85",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149602400424,"71,76,79,80.5,82.5,84,85,84.5",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149602390424,"68.5,75.5,77,79.5,80.5,82.5,83.5,82,82.5",20.3,78.72,94.87,JiaXipera МM1110Y,28,1
424,424100242149602330424,"78.5,80,82.5,86.5,90,89,90,89.5",20.5,79.01,95.19,JiaXipera МM1110Y,28,1
424,424100242149602300424,"76,76.5,78,81.5,82.5,85,83",20.5,79.01,95.19,JiaXipera МM1110Y,28,1
424,424100242149602250424,"74,78,79.5,81,83.5,84.5,85.5,84",20.5,79.01,95.19,JiaXipera МM1110Y,28,1
424,424100242149602220424,"79.5,80,82,82.5,83,86.5,87.5,85.5",20.8,79.46,95.67,JiaXipera МM1110Y,28,1
424,424100242149602210424,"78.5,81.5,83,85,87,89,90.5,89",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149602200424,"75,78.5,82,82.5,84.5,85,85.5,87",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149602180424,"77,82,84,86,86.5,89.5,88.5,87,86.5",20.8,79.46,95.67,JiaXipera МM1110Y,28,1
424,424100242149602140424,"73,77.5,80,81.5,82,83,84,82",20.7,79.31,95.51,JiaXipera МM1110Y,28,1
424,424100242149602100424,"74,78.5,81,83,84.5,87,87.5,86.5",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149602080424,"74.5,78.5,83.5,86.5,87.5,88.5,90,89",20.7,79.31,95.51,JiaXipera МM1110Y,28,1
424,424100242149602060424,"76,81.5,78,81,84,86.5,88.5,90",20.8,79.46,95.67,JiaXipera МM1110Y,28,1
424,424100242149602050424,"75.5,81,83,85.5,86.5,88.5,89,88.5",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149602040424,"76,77,78.5,81.5,83,84.5,86.5,85",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149602020424,"78,84,86.5,88,90,90.5,91",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149602000424,"77,79,79.5,83.5,83,85,84",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149603030424,"74.5,76.5,78,80,79.5,81,81.5,82.5",17.5,74.6,90.35,JiaXipera МM1110Y,28,1
424,424100242149601990424,"78,80,81.5,84,84.5,86.5,85.5,89",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149601960424,"73,74,80.5,81.5,83.5,85,86,86.5",21.1,79.9,96.16,JiaXipera МM1110Y,28,1
424,424100242149602550424,"79.5,80.5,84.5,87,88,88.5,89.5,91",19.9,78.13,94.22,JiaXipera МM1110Y,28,1
424,424100242149601930424,"74,80,83,83.5,87,87.5,88.5,88,89",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149601910424,"74,78.5,80,81.5,83,85,85.5,83.5",21.2,80.04,96.32,JiaXipera МM1110Y,28,1
424,424100242149601900424,"72.5,80.5,83.5,85,87,88,90,92,90",21.4,80.34,96.64,JiaXipera МM1110Y,28,1
424,424100242149601890424,"72,77,79.5,82,83.5,85,86,85",21.2,80.04,96.32,JiaXipera МM1110Y,28,1
424,424100242149603950424,"72.5,77,82,83,85,86.5,85",18.7,76.37,92.29,JiaXipera МM1110Y,28,1
424,424100242149601860424,"73,77.5,75.5,77,81,82.5,84.5,87,88,87",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149602990424,"73,80.5,81,82.5,83,84.5,85.5,83.5",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149601840424,"76.5,79.5,81.5,84.5,85.5,87.5,85.5",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149601810424,"77.5,80,83,85,87,89,90.5,90",21.4,80.34,96.64,JiaXipera МM1110Y,28,1
424,424100242149601700424,"75,77.5,79.5,81,81.5,83,84.5,85,86.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601970424,"73.5,79,80.5,84,86,88,87,87.5,88",20.9,79.6,95.83,JiaXipera МM1110Y,28,1
424,424100242149601690424,"76.5,80.5,83,83.5,85,86.5,85",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601680424,"78,82.5,85,88,89,90,90.5,90,91",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149603870424,"72,75,78.5,81,82.5,83.5,85,86.5",18.4,75.92,91.8,JiaXipera МM1110Y,28,1
424,424100242149601670424,"76.5,80.5,82.5,85,84,85.5,86,87.5,85.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601650424,"73,78.5,80.5,83.5,84,86,86.5,85",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601640424,"78.5,79.5,82.5,84,85.5,86.5,87,85.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601630424,"73.5,79.5,81,82,84,85,84.5",20.3,78.72,94.87,JiaXipera МM1110Y,28,1
424,424100242149602340424,"78.5,80.5,82,82.5,85.5,86.5,85.5,86",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601620424,"75,81.5,82,85,85.5,87.5,86.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601600424,"78.5,85,90,90.5,91.5,92.5,91.5,90.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149601570424,"78,79.5,81.5,82.5,83,84.5,86.5,85.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149602070424,"75,78,80.5,82.5,84.5,85.5,86.5,86",20.8,79.46,95.67,JiaXipera МM1110Y,28,1
424,424100242149601560424,"74,80,80.5,82,83.5,85,86.5,86",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149603460424,"72.5,74,76,78,79,80,78",16.8,73.57,89.22,JiaXipera МM1110Y,28,1
424,424100242149601870424,"72,76.5,79.5,80.5,82.5,85,86,85",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149601540424,"78,80,81.5,82.5,83.5,87.5,87,85.5",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149601530424,"76,80.5,83.5,84.5,87,88,89,90,89",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149602370424,"73.5,77.5,80.5,83.5,84,86.5,88,87",20.3,78.72,94.87,JiaXipera МM1110Y,28,1
424,424100242149601520424,"76.5,80,80.5,82.5,84,85.5,87.5,86",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149601510424,"75.5,79.5,80.5,82,82.5,84,85.5,83.5",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149601500424,"75,79.5,82.5,84,85.5,87.5,87",20.2,78.57,94.7,JiaXipera МM1110Y,28,1
424,424100242149601490424,"77.5,79,80.5,82.5,84,86.5,87,87.5",20.3,78.72,94.87,JiaXipera МM1110Y,28,1
424,424100242149601450424,"70,77,79,81,81.5,83,83.5,83",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601430424,"77.5,84,86,88,88.5,89.5,91,91.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601420424,"77,80.5,82.5,83.5,85.5,87,88.5,85.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601400424,"74.5,77,78,79.5,80.5,82,82.5",20.3,78.72,94.87,JiaXipera МM1110Y,28,1
424,424100242149601370424,"70,74.5,79.5,81.5,83,84.5,85,86",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149602230424,"77,80,82.5,85,86,87,88.5,86.5",20.5,79.01,95.19,JiaXipera МM1110Y,28,1
424,424100242149603720424,"73,77.5,79,81.5,82,83.5,85,84",18.8,76.51,92.45,JiaXipera МM1110Y,28,1
424,424100242149601340424,"77.5,81.5,83.5,84,85.5,88,89.5,88,88.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149603290424,"72,74.5,78.5,79,81,82.5,83,82.5",17.4,74.45,90.19,JiaXipera МM1110Y,28,1
424,424100242149601320424,"76,77.5,79.5,80.5,81.5,83,82.5,83.5,84.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601300424,"78.5,81.5,82.5,84,86,88,90.5,89",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601290424,"77,79.5,81,83,84,87,87.5,86.5",20.5,79.01,95.19,JiaXipera МM1110Y,28,1
424,424100242149601280424,"78,79.5,83,84,86.5,88,89,87.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149497570424,"76.5,80.5,82,84,86.5,87.5,89.5,88",19.2,77.1,93.09,JiaXipera МM1110Y,28,1
424,424100242149497560424,"75.5,77.5,79,81.5,83,84,85,84.5",19.3,77.25,93.25,JiaXipera МM1110Y,28,1
424,424100242149438310424,"68.5,74,76,79,80,80.5,81.5,82.5",17.5,74.6,90.35,JiaXipera МM1110Y,28,1
424,424100242149438290424,"72.5,75.5,78.5,78,80,81,80.5",17.6,74.75,90.51,JiaXipera МM1110Y,28,1
424,424100242149496900424,"72.5,80,83.5,84,84.5,86.5,87,86",17.6,74.75,90.51,JiaXipera МM1110Y,28,1
424,424100242149438280424,"77.5,76,75.5,76.5,79.5,81,80.5,81.5,83.5,85.5",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149602430424,"71.5,80.5,83.5,85.5,86.5,88,89.5,88.5",20.1,78.43,94.54,JiaXipera МM1110Y,28,1
424,424100242149436460424,"74,79,81.5,82,83.5,84.5,85.5,83",18.9,76.66,92.61,JiaXipera МM1110Y,28,1
424,424100242149603930424,"73.5,76,77.5,79.5,81,81.5,82,81",18.3,75.78,91.64,JiaXipera МM1110Y,28,1
424,424100242149438240424,"72,76.5,82,84.5,85,86.5,86,86.5",17.8,75.04,90.83,JiaXipera МM1110Y,28,1
424,424100242149440240424,"73,77.5,79,80,82.5,83.5,84.5",19.3,77.25,93.25,JiaXipera МM1110Y,28,1
424,424100242149496970424,"72,75.5,81.5,83,84,85,86.5,83.5",18.1,75.48,91.32,JiaXipera МM1110Y,28,1
424,424100242149601330424,"78,80,82.5,83.5,85.5,88.5,87,90.5",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149438150424,"74,72,78.5,82,83,84,84.5,84",17.3,74.3,90.03,JiaXipera МM1110Y,28,1
424,424100242149436250424,"74,77.5,78.5,79,80,81,82,85.5,84.5,86",19.0,76.81,92.77,JiaXipera МM1110Y,28,1
424,424100242149438040424,"69,75.5,77.5,77,78.5,78,81,79",17.5,74.6,90.35,JiaXipera МM1110Y,28,1
424,424100242149602870424,"71,78,78.5,80.5,81,82.5,84,85.5",18.1,75.48,91.32,JiaXipera МM1110Y,28,1
424,424100242149438110424,"73,75.5,79,79.5,80,80.5,81.5,80.5",17.2,74.16,89.87,JiaXipera МM1110Y,28,1
424,424100242149438080424,"70,75,74,75,77,78.5,79.5,80.5,82,83",17.3,74.3,90.03,JiaXipera МM1110Y,28,1
424,424100242149601380424,"76.5,81,82.5,83.5,84.5,85.5,87,86",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149601270424,"73.5,79.5,82,84.5,86,87.5,89.5,89",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149436590424,"76.5,77.5,78.5,81,82.5,83.5,85.5,86.5",19.4,77.4,93.41,JiaXipera МM1110Y,28,1
424,424100242149438020424,"69,73,78.5,81.5,84,85.5,83.5",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149440510424,"76.5,81,83,83.5,84.5,86.5,86",19.3,77.25,93.25,JiaXipera МM1110Y,28,1
424,424100242149437890424,"69,75,76,77.5,78,80,82,83,83.5",17.9,75.19,91.0,JiaXipera МM1110Y,28,1
424,424100242149603060424,"73,75,78.5,79.5,79,80,80.5,81,80.5",17.6,74.75,90.51,JiaXipera МM1110Y,28,1
424,424100242149437860424,"75,77,78,79,80,82,83,83.5,86.5,85.5",18.0,75.33,91.16,JiaXipera МM1110Y,28,1
424,424100242149437980424,"72,75.5,76,78,80.5,81.5,81",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149439100424,"70,76.5,79.5,80.5,81.5,82.5,83,84.5",17.3,74.3,90.03,JiaXipera МM1110Y,28,1
424,424100242149601410424,"75,81.5,83.5,84.5,86,85.5,87.5,86",20.4,78.87,95.03,JiaXipera МM1110Y,28,1
424,424100242149440660424,"76,79.5,80.5,82.5,83,83.5,85,84.5",18.6,76.22,92.12,JiaXipera МM1110Y,28,1
424,424100242149373050424,"71,74.5,76,78.5,79.5,80,81,79.5",17.0,73.86,89.54,JiaXipera МM1110Y,28,1
424,424100242149603900424,"72.5,74.5,77,78.5,79.5,80.5,82,79",18.3,75.78,91.64,JiaXipera МM1110Y,28,1
424,424100242149373670424,"72,75.5,76,77,77.5",16.1,72.54,88.09,JiaXipera МM1110Y,28,1
424,424100242149438720424,"74.5,76.5,77.5,78,79.5,80,80.5,82,80.5",17.3,74.3,90.03,JiaXipera МM1110Y,28,1
424,424100242149438730424,"72,77.5,78,78.5,80.5,81,81.5,81,82",16.9,73.72,89.38,JiaXipera МM1110Y,28,1
424,424100242149437640424,"76.5,78,77.5,78.5,80,81,83,81",17.7,74.89,90.67,JiaXipera МM1110Y,28,1
424,424100242149438980424,"74.5,75.5,76,80,80.5,81.5,80.5",17.1,74.01,89.71,JiaXipera МM1110Y,28,1
424,424100242149373630424,"71,76.5,77.5,78,80,81.5,80",16.3,72.83,88.42,JiaXipera МM1110Y,28,1
424,424100242149601780424,"75,84,85.5,87.5,89.5,91,93.5,91.5",21.4,80.34,96.64,JiaXipera МM1110Y,28,1
424,424100242149439280424,"72.5,77.5,75.5,77,79,79.5,81,80.5",16.8,73.57,89.22,JiaXipera МM1110Y,28,1
424,424100242149601880424,"71.5,76,76.5,77.5,80,82.5,81",21.3,80.19,96.48,JiaXipera МM1110Y,28,1
424,424100242149437550424,"75,76.5,77.5,79,79.5,81.5,81",17.8,75.04,90.83,JiaXipera МM1110Y,28,1
424,424100242149437480424,"69.5,74.5,77.5,78,79,80.5,81",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149437410424,"74.5,78.5,79.5,80,81.5,82,84,83",18.5,76.07,91.96,JiaXipera МM1110Y,28,1
424,424100242149438570424,"73.5,81,81.5,83,84,84.5,82.5",16.9,73.72,89.38,JiaXipera МM1110Y,28,1
424,424100242149437300424,"76.5,77.5,78.5,79,80.5,81,81.5,82.5",18.2,75.63,91.48,JiaXipera МM1110Y,28,1
424,424100242149438130424,"73,77,78,78.5,79.5,81,80",17.2,74.16,89.87,JiaXipera МM1110Y,28,1
