model,barcode,power,temperature,boundaryPowerMax,boundaryPowerMin,compressorModel,doza,label
411,411100243149261780411,"51.5,54,55,56,57.5,56.5,57.5,56.5",19.9,48.86,64.63,GMCC SZ59C1H,15,1
411,411100243149261770411,"51.5,54,57,57.5,58,59.5,58",20.0,48.96,64.74,GMCC SZ59C1H,15,1
411,411100243149261750411,"49.5,55,57,57.5,58.5,59,58.5",20.0,48.96,64.74,GMCC SZ59C1H,15,1
411,411100243149261990411,"53.5,54,58.5,60,59,58.5,59.5,58.5,59.5",20.4,49.37,65.17,GMCC SZ59C1H,15,1
411,411100243149261740411,"49,58,59,59.5,60,60.5,58",19.9,48.86,64.63,GMCC SZ59C1H,15,1
411,411100243149261700411,"49.5,54.5,58,59.5,58.5,59,59.5,58.5",20.0,48.96,64.74,GMCC SZ59C1H,15,1
411,411100243149261690411,"49,54,56.5,58.5,57.5,58,59,58",20.3,49.27,65.06,GMCC SZ59C1H,15,1
411,411100243149262450411,"48,56,54,56.5,56,57,56,56.5",19.8,48.75,64.53,GMCC SZ59C1H,15,1
411,411100243149261680411,"49.5,54,57,59.5,59,58,59,58.5",20.1,49.06,64.85,GMCC SZ59C1H,15,1
411,411100243149263120411,"48,47,51,53,54.5,54,55",16.4,45.28,60.86,GMCC SZ59C1H,15,1
411,411100243149261660411,"51,55.5,56,57.5,58,57.5,57",19.4,48.35,64.09,GMCC SZ59C1H,15,1
411,411100243149261640411,"52,56.5,57.5,59,58.5,59.5,60.5,60,59.5,60,59.5,60.5,61,60.5,61,61.5",20.3,49.27,65.06,GMCC SZ59C1H,15,1
411,411100243149261630411,"47.5,51.5,52,54.5,54,53.5,54.5,55.5",19.1,48.04,63.77,GMCC SZ59C1H,15,1
411,411100243149261600411,"49,51,52.5,54,53,54,54.5,53.5",19.1,48.04,63.77,GMCC SZ59C1H,15,1
411,411100243149261570411,"48.5,51.5,51,53,52.5,53,52.5",19.0,47.94,63.66,GMCC SZ59C1H,15,1
411,411100243149261560411,"49,50.5,52,50.5,51.5,52,51.5",19.0,47.94,63.66,GMCC SZ59C1H,15,1
411,411100243149261520411,"50,55,56.5,58,57,58,56.5",19.3,48.24,63.99,GMCC SZ59C1H,15,1
411,411100243149261480411,"54.5,58.5,55.5,57,56.5,58,56",19.3,48.24,63.99,GMCC SZ59C1H,15,1
411,411100243149261470411,"47,53,56.5,56,57.5,56.5,59,57,56",19.5,48.45,64.2,GMCC SZ59C1H,15,1
411,411100243149261460411,"48.5,53.5,54.5,56.5,56,57.5,56",19.6,48.55,64.31,GMCC SZ59C1H,15,1
411,411100243149261430411,"52,54,56,57,56.5,56,55.5",19.7,48.65,64.42,GMCC SZ59C1H,15,1
411,411100243149262670411,"47.5,50.5,55.5,56.5,55.5,56,56.5",18.2,47.12,62.8,GMCC SZ59C1H,15,1
411,411100243149261410411,"51,53,56.5,57,58,57",19.6,48.55,64.31,GMCC SZ59C1H,15,1
411,411100243149261390411,"48,50.5,55.5,55,54.5,53.5,54",19.7,48.65,64.42,GMCC SZ59C1H,15,1
411,411100243149261380411,"50,56.5,57,59.5,58,57.5,58,57.5,58,59,57.5",19.7,48.65,64.42,GMCC SZ59C1H,15,1
411,411100243149261830411,"51.5,53,55,56,58.5,58,58.5,59",20.0,48.96,64.74,GMCC SZ59C1H,15,1
411,411100243149261370411,"51.5,54,55,56,55,57,57.5,57,58.5,58",19.8,48.75,64.53,GMCC SZ59C1H,15,1
411,411100243149261360411,"48.5,55.5,57,58.5,58,57.5,57,58",19.8,48.75,64.53,GMCC SZ59C1H,15,1
411,411100243149261330411,"50.5,58,58.5,59,59.5,58.5,60.5,62",19.9,48.86,64.63,GMCC SZ59C1H,15,1
411,411100243149261300411,"50,55,55.5,56.5,55.5,55,57,56",20.1,49.06,64.85,GMCC SZ59C1H,15,1
411,411100243149261260411,"48.5,52.5,51.5,53,54.5,55,54.5",20.1,49.06,64.85,GMCC SZ59C1H,15,1
411,411100243149261200411,"49.5,52.5,57.5,58.5",20.5,49.47,65.28,GMCC SZ59C1H,15,1
411,411100243149261180411,"54.5,51.5,54.5,58.5,61,61.5,59,60.5,61",20.5,49.47,65.28,GMCC SZ59C1H,15,1
411,411100243149261150411,"47.5,53,56.5,59,58.5,59.5,60,58.5",20.8,49.78,65.6,GMCC SZ59C1H,15,1
411,411100243149261130411,"53,55.5,59.5,59,60,59",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100243149261100411,"49,52.5,55,56.5,56,57,56.5,55.5,56.5,58",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100243149261090411,"56,56.5,57.5,57,57.5",20.9,49.88,65.71,GMCC SZ59C1H,15,1
411,411100243149263700411,"50,51.5,52,52.5,53.5,54,52.5",18.4,47.32,63.02,GMCC SZ59C1H,15,1
411,411100243149261070411,"52.5,56.5,56,58.5,57.5,57,57.5",20.8,49.78,65.6,GMCC SZ59C1H,15,1
411,411100243149262800411,"48.5,49,54.5,55,53.5,55.5,55",17.1,45.99,61.61,GMCC SZ59C1H,15,1
411,411100243149261060411,"50,54.5,56,56.5,57,56",20.9,49.88,65.71,GMCC SZ59C1H,15,1
411,411100243149261010411,"49.5,54,57,58,59.5,58,58.5,59.5,58.5,59.5",21.0,49.98,65.82,GMCC SZ59C1H,15,1
411,411100243149261310411,"48,52.5,50,54,55.5,56,55.5,56,56.5",20.1,49.06,64.85,GMCC SZ59C1H,15,1
411,411100243149261000411,"48,51.5,55.5,56,56.5,57.5,58,58.5",21.0,49.98,65.82,GMCC SZ59C1H,15,1
411,411100243149263490411,"47.5,50,53,53.5,54.5,56.5,58,55",18.6,47.53,63.23,GMCC SZ59C1H,15,1
411,411100243149260990411,"52.5,54,57,59,60,59.5,60.5,61",21.3,50.29,66.14,GMCC SZ59C1H,15,1
411,411100243149260970411,"47.5,51,53.5,55.5,59.5,60.5,59.5,58.5,59",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100243149260960411,"49,53.5,57,58,57.5,59,58",21.2,50.19,66.03,GMCC SZ59C1H,15,1
411,411100243149260950411,"46.5,50.5,54,56,57,58,59",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100243149260940411,"50,51,56,58,57.5,60,60.5,61,60.5,61",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100243149260930411,"51,51.5,56,56.5,58,57.5,56.5,57.5",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100243149260920411,"56.5,59.5,58,59.5,59,59.5,60",21.3,50.29,66.14,GMCC SZ59C1H,15,1
411,411100243149260830411,"50,53,56,57.5,56.5,57,58,58.5,58,59",21.7,50.7,66.57,GMCC SZ59C1H,15,1
411,411100243149260820411,"53.5,55.5,55,57,57.5,58.5",21.5,50.49,66.36,GMCC SZ59C1H,15,1
411,411100243149260810411,"50.5,52.5,59,60,59.5,60.5,60,62",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100243149260750411,"52.5,54.5,55.5,57,58,58.5,58",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100243149260730411,"50,52.5,54,57.5,61,61.5,59,60,59.5",21.6,50.6,66.47,GMCC SZ59C1H,15,1
411,411100243149260710411,"49.5,57,57.5,60,59.5,60,61,60.5,61",21.5,50.49,66.36,GMCC SZ59C1H,15,1
411,411100243149260700411,"48,53,56.5,57,59,58,58.5,59.5,59",21.5,50.49,66.36,GMCC SZ59C1H,15,1
411,411100243149260690411,"51,52,55.5,58.5,59.5,60,59.5,61.5",21.6,50.6,66.47,GMCC SZ59C1H,15,1
411,411100243149260610411,"54,54.5,57,59,58,58.5,58,58.5",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260600411,"54,54.5,58,57.5,58,58.5,59.5,59",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260590411,"47.5,49.5,52.5,53.5,54,55,55.5",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149261720411,"49,53,55.5,56.5,57,56,57,56",19.9,48.86,64.63,GMCC SZ59C1H,15,1
411,411100243149260580411,"50.5,53.5,56.5,57.5,59.5,60.5,60",21.8,50.8,66.68,GMCC SZ59C1H,15,1
411,411100243149260540411,"47.5,52,56.5,57,58,57,56.5,58",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260470411,"47.5,53,58,58.5,59.5,60,61,60,58.5,59",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260460411,"48.5,53,57.5,57,56.5,57,57.5,58",20.2,49.16,64.96,GMCC SZ59C1H,15,1
411,411100243149262790411,"48,49.5,53,54.5,55,54,54.5",17.1,45.99,61.61,GMCC SZ59C1H,15,1
411,411100243149260440411,"51.5,54,56.5,58,61,60,60.5,61,60.5,61",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260400411,"49.5,56,56.5,57,58,57",22.6,51.62,67.54,GMCC SZ59C1H,15,1
411,411100243149260390411,"52.5,55,58.5,61,59.5,60,61",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100243149260370411,"47,51,54,55.5,56,56.5,57,55.5,56,56.5",22.6,51.62,67.54,GMCC SZ59C1H,15,1
411,411100243149263320411,"44.5,49.5,49,50,48",15.7,44.56,60.1,GMCC SZ59C1H,15,1
411,411100243149261210411,"48,55,57.5,59,56.5,57,57.5,56.5",20.5,49.47,65.28,GMCC SZ59C1H,15,1
411,411100243149260360411,"49.5,57.5,59,61,60,61,61.5,60,61.5",22.7,51.72,67.65,GMCC SZ59C1H,15,1
411,411100243149260350411,"50.5,54,55,57,57.5,58,57",22.6,51.62,67.54,GMCC SZ59C1H,15,1
411,411100243149263130411,"47,51,50,50.5,51,52,52.5,52,52.5",16.3,45.17,60.75,GMCC SZ59C1H,15,1
411,411100243149260320411,"49.5,51.5,56.5,54.5,56.5,58,55.5",22.6,51.62,67.54,GMCC SZ59C1H,15,1
411,411100243149260310411,"51,55.5,59.5,59,58.5,59,60,60.5",23.0,52.03,67.98,GMCC SZ59C1H,15,1
411,411100243149260300411,"50,54.5,55.5,56,55,56,56.5",22.7,51.72,67.65,GMCC SZ59C1H,15,1
411,411100243149260280411,"50.5,54.5,59,58,57.5,57,57.5",22.9,51.93,67.87,GMCC SZ59C1H,15,1
411,411100243149260270411,"54.5,59.5,60,61,62,61.5,61,63.5,62.5",23.3,52.34,68.3,GMCC SZ59C1H,15,1
411,411100243149260260411,"46.5,54,55,54.5,55.5,56.5",23.1,52.13,68.08,GMCC SZ59C1H,15,1
411,411100243149260250411,"50,56.5,56,57.5,58.5,60,58.5,61,60",23.0,52.03,67.98,GMCC SZ59C1H,15,1
411,411100243149260240411,"51,55.5,59,58.5,59.5,60,59.5,61",23.2,52.23,68.19,GMCC SZ59C1H,15,1
411,411100243149263560411,"48.5,52.5,54,53,55,54.5,53.5,55.5,54.5",18.6,47.53,63.23,GMCC SZ59C1H,15,1
411,411100243149260230411,"49,55,59.5,59,60,60.5",23.1,52.13,68.08,GMCC SZ59C1H,15,1
411,411100243149260220411,"50,55,57.5,58,58.5,59,59.5,59,59.5",23.1,52.13,68.08,GMCC SZ59C1H,15,1
411,411100243149260190411,"50.5,56,56.5,57.5,58,57.5,58,58.5",23.3,52.34,68.3,GMCC SZ59C1H,15,1
411,411100243149263090411,"48,51,52,53,54,54.5,55.5,56,57",16.9,45.79,61.4,GMCC SZ59C1H,15,1
411,411100243149260180411,"52,56.5,58,59,59.5,60,60.5",23.3,52.34,68.3,GMCC SZ59C1H,15,1
411,411100243149262110411,"48,54.5,55,56,56.5,56",20.0,48.96,64.74,GMCC SZ59C1H,15,1
411,411100243149260140411,"50.5,57,56.5,58.5,59,59.5,60.5",23.8,52.85,68.84,GMCC SZ59C1H,15,1
411,411100243149260090411,"52,53.5,56,57,58.5,58,57,58,57.5",23.8,52.85,68.84,GMCC SZ59C1H,15,1
411,411100243149260070411,"45.5,50.5,54,56.5,57,58,57,57.5,57,57.5",23.8,52.85,68.84,GMCC SZ59C1H,15,1
411,411100243149261080411,"50.5,54,56.5,58,57,60,56",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100243149260060411,"52,55,58,57.5,58,59,59.5,59",24.0,53.05,69.05,GMCC SZ59C1H,15,1
411,411100117149847560411,"52.5,53.5,55,54.5,55,56,55.5,56.5",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100117149847550411,"52.5,53.5,54.5,55.5,56,57.5,57",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100117149847440411,"49.5,49,52,53.5,54,55.5,56.5,57,57.5",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100117149847430411,"45.5,50.5,51,53,54,56,57,55.5,56.5",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100243149260630411,"50.5,52,57,60,59.5,59,59.5,60",22.4,51.42,67.33,GMCC SZ59C1H,15,1
411,411100117150058250411,"53,54.5,57.5,60,60.5,61",23.5,52.54,68.51,GMCC SZ59C1H,15,1
411,411100117150058570411,"55,56,58,57.5,58,58.5,58",22.0,51.01,66.9,GMCC SZ59C1H,15,1
411,411100117149847170411,"47.5,53,55,55.5,57,56,57.5,58",20.8,49.78,65.6,GMCC SZ59C1H,15,1
411,411100117149847330411,"49,55.5,58.5,57.5,58,57.5,58,58.5,59",20.6,49.57,65.39,GMCC SZ59C1H,15,1
411,411100243149260850411,"47.5,48.5,51.5,53.5,54,54.5,56",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100117149847820411,"50,55,58,59,60,60.5,61,60.5,61",21.5,50.49,66.36,GMCC SZ59C1H,15,1
411,411100117149847310411,"48,52,56,57,57.5,58,58.5",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100243149262290411,"45,51.5,49.5,51,51.5,52,52.5,52,52.5",19.6,48.55,64.31,GMCC SZ59C1H,15,1
411,411100117149844860411,"52.5,57,59,59.5,58.5,59.5,58",23.5,52.54,68.51,GMCC SZ59C1H,15,1
411,411100117149847290411,"48.5,54.5,56,57,55.5,56,57,57.5",22.1,51.11,67.01,GMCC SZ59C1H,15,1
411,411100243149259350411,"47,50,49.5,51.5,53,54.5,53",19.7,48.65,64.42,GMCC SZ59C1H,15,1
411,411100243149259980411,"48.5,54.5,56,55,55.5,56.5,57.5,57",20.3,49.27,65.06,GMCC SZ59C1H,15,1
411,411100243149262600411,"51.5,55.5,55,55.5,58,55",18.2,47.12,62.8,GMCC SZ59C1H,15,1
411,411100117149847270411,"54.5,60.5,61,60,59,60,59",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100117149847240411,"49,59,62.5,63,62.5,63,62,61",20.8,49.78,65.6,GMCC SZ59C1H,15,1
411,411100243149263310411,"48,51,53.5,53,55,54,53,53.5",15.9,44.76,60.32,GMCC SZ59C1H,15,1
411,411100243149258790411,"47.5,49,53.5,55,56,54.5,56,57",20.8,49.78,65.6,GMCC SZ59C1H,15,1
411,411100117149847230411,"51.5,59.5,60,59.5,60,61,60",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100117149847400411,"48,51.5,55.5,56.5,57,58,59,58,57.5",20.7,49.68,65.5,GMCC SZ59C1H,15,1
411,411100243149258720411,"50.5,54.5,57,56,58,57.5,57",20.4,49.37,65.17,GMCC SZ59C1H,15,1
411,411100243149259530411,"47,52,54.5,56,54.5,55.5,56,56.5",20.3,49.27,65.06,GMCC SZ59C1H,15,1
411,411100243149259600411,"47.5,50,50.5,53.5,54.5,53.5,54,53.5,54.5",20.3,49.27,65.06,GMCC SZ59C1H,15,1
411,411100117149847150411,"51.5,59.5,58.5,58,58.5,59,58.5",21.0,49.98,65.82,GMCC SZ59C1H,15,1
411,411100117150058640411,"50,54.5,56,57.5,57,58.5,59,57.5",23.4,52.44,68.41,GMCC SZ59C1H,15,1
411,411100117149846620411,"55.5,60,59,59.5,62,61.5,62,61.5,61,63",22.3,51.31,67.22,GMCC SZ59C1H,15,1
411,411100243149261970411,"49,52,54,55,56,57,56.5,57.5,57,57.5,57",20.5,49.47,65.28,GMCC SZ59C1H,15,1
411,411100117149846300411,"49.5,58,57,58,57.5,58,59,61",22.5,51.52,67.44,GMCC SZ59C1H,15,1
411,411100117149847080411,"50,54,58,58.5,60,63.5",21.1,50.08,65.93,GMCC SZ59C1H,15,1
411,411100117150057860411,"55.5,58.5,58,60,59,59.5,60.5",23.7,52.75,68.73,GMCC SZ59C1H,15,1
411,411100117149846600411,"49,58.5,59,59.5,60,59.5,60,60.5",22.3,51.31,67.22,GMCC SZ59C1H,15,1
411,411100117149844660411,"52.5,56,59,58,58.5,58,59,59.5",23.4,52.44,68.41,GMCC SZ59C1H,15,1
411,411100117149846960411,"53.5,55,56,56.5,57,57.5,58,58.5,58",21.9,50.9,66.79,GMCC SZ59C1H,15,1
411,411100243149260780411,"50,55,58.5,60.5,60,59.5,59,59.5",21.4,50.39,66.25,GMCC SZ59C1H,15,1
411,411100117149846650411,"51,56.5,59.5,61,60.5,61,62",22.3,51.31,67.22,GMCC SZ59C1H,15,1
411,411100117149846950411,"46.5,49.5,51.5,52.5,53.5,54.5,55,55.5,56",21.9,50.9,66.79,GMCC SZ59C1H,15,1
411,411100117150057980411,"54.5,58,62,61,61.5,62.5,61.5",24.2,53.26,69.27,GMCC SZ59C1H,15,1
